pageurl,score,support,against,replyno,year,month,day,hour,minute,second
http://movie.douban.com/review/7499618/,10,2002,48,415,2015,6,14,4,26,33
http://movie.douban.com/review/7498555/,10,1614,84,304,2015,6,12,22,53,42
http://movie.douban.com/review/7498952/,20,921,14,238,2015,6,13,14,4,49
http://movie.douban.com/review/7499108/,10,1152,47,212,2015,6,13,17,0,24
http://movie.douban.com/review/7498887/,10,133,5,12,2015,6,13,11,55,31
http://movie.douban.com/review/7505016/,10,162,22,46,2015,6,20,13,54,32
http://movie.douban.com/review/7520908/,10,48,0,9,2015,7,6,10,39,11
http://movie.douban.com/review/7501420/,10,89,15,7,2015,6,16,7,21,58
http://movie.douban.com/review/7498775/,10,42,1,5,2015,6,13,8,24,19
http://movie.douban.com/review/7524845/,10,23,1,4,2015,7,9,12,57,0
http://movie.douban.com/review/7499532/,10,56,1,14,2015,6,14,0,20,42
http://movie.douban.com/review/7498731/,10,78,2,29,2015,6,13,2,19,57
http://movie.douban.com/review/7499388/,20,44,2,17,2015,6,13,22,10,16
http://movie.douban.com/review/7499190/,10,66,12,66,2015,6,13,18,24,52
http://movie.douban.com/review/7498683/,10,20,0,10,2015,6,13,0,31,0
http://movie.douban.com/review/7503866/,10,7,0,3,2015,6,18,22,54,51
http://movie.douban.com/review/7501981/,10,13,2,0,2015,6,16,20,19,41
http://movie.douban.com/review/7512336/,10,10,0,5,2015,6,28,12,20,44
http://movie.douban.com/review/7504372/,10,20,2,0,2015,6,19,15,14,7
http://movie.douban.com/review/7499776/,10,16,2,3,2015,6,14,12,44,3
http://movie.douban.com/review/7519296/,10,11,0,3,2015,7,4,20,43,53
http://movie.douban.com/review/7519134/,30,10,1,10,2015,7,4,17,21,59
http://movie.douban.com/review/7547076/,30,8,6,2,2015,7,25,1,47,19
http://movie.douban.com/review/7503255/,10,4,0,4,2015,6,18,11,25,59
http://movie.douban.com/review/7546303/,10,2,0,1,2015,7,24,14,24,22
http://movie.douban.com/review/7499434/,10,9,2,6,2015,6,13,22,45,52
http://movie.douban.com/review/7499536/,10,7,0,4,2015,6,14,0,30,26
http://movie.douban.com/review/7531046/,30,5,4,0,2015,7,13,17,16,24
http://movie.douban.com/review/7498948/,10,8,0,1,2015,6,13,13,58,9
http://movie.douban.com/review/7519926/,20,7,0,2,2015,7,5,12,33,44
http://movie.douban.com/review/7504617/,10,10,2,5,2015,6,19,21,4,3
http://movie.douban.com/review/7498946/,20,21,7,13,2015,6,13,13,57,3
http://movie.douban.com/review/7499883/,10,8,0,1,2015,6,14,15,39,18
http://movie.douban.com/review/7594896/,30,0,0,0,2015,9,8,23,59,19
http://movie.douban.com/review/7570184/,0,0,0,0,2015,8,15,7,28,54
http://movie.douban.com/review/7550832/,20,0,0,0,2015,7,28,11,52,39
http://movie.douban.com/review/7546548/,30,9,9,0,2015,7,24,16,32,28
http://movie.douban.com/review/7541989/,20,0,0,0,2015,7,21,13,39,34
http://movie.douban.com/review/7506630/,10,10,0,4,2015,6,22,15,12,40
http://movie.douban.com/review/7534301/,10,1,0,0,2015,7,15,17,56,40
http://movie.douban.com/review/7524617/,10,2,0,1,2015,7,9,9,46,38
http://movie.douban.com/review/7498729/,10,10,0,1,2015,6,13,2,8,49
http://movie.douban.com/review/7499765/,10,5,0,2,2015,6,14,12,26,30
http://movie.douban.com/review/7499085/,10,19,1,2,2015,6,13,16,38,40
http://movie.douban.com/review/7505079/,10,2,0,1,2015,6,20,15,14,47
http://movie.douban.com/review/7501447/,10,3,0,1,2015,6,16,9,0,21
http://movie.douban.com/review/7501079/,10,12,0,4,2015,6,15,19,7,15
http://movie.douban.com/review/7500093/,10,4,0,6,2015,6,14,20,10,17
http://movie.douban.com/review/7701084/,10,0,0,0,2015,12,23,10,29,44
http://movie.douban.com/review/7547208/,20,1,1,1,2015,7,25,10,45,23
http://movie.douban.com/review/7540344/,30,2,2,1,2015,7,20,10,1,32
http://movie.douban.com/review/7527099/,10,1,0,1,2015,7,11,0,45,1
http://movie.douban.com/review/7520291/,10,1,0,0,2015,7,5,18,33,14
http://movie.douban.com/review/7516953/,10,1,0,0,2015,7,2,17,30,18
http://movie.douban.com/review/7500722/,10,1,0,1,2015,6,15,13,48,29
http://movie.douban.com/review/7501860/,10,2,0,0,2015,6,16,16,41,24
http://movie.douban.com/review/7523390/,20,6,1,20,2015,7,8,9,20,54
http://movie.douban.com/review/7505146/,10,0,0,0,2015,6,20,16,58,15
http://movie.douban.com/review/7500887/,10,0,0,0,2015,6,15,16,6,20
http://movie.douban.com/review/7501244/,10,0,0,0,2015,6,15,22,17,21
http://movie.douban.com/review/7500590/,0,0,0,0,2015,6,15,11,16,48
http://movie.douban.com/review/7501673/,10,2,0,0,2015,6,16,13,37,57
http://movie.douban.com/review/7501023/,10,3,0,1,2015,6,15,18,8,38
http://movie.douban.com/review/7499998/,10,0,0,0,2015,6,14,17,56,36
http://movie.douban.com/review/7499997/,10,0,0,0,2015,6,14,17,56,30
http://movie.douban.com/review/7498760/,10,5,2,2,2015,6,13,7,30,1
http://movie.douban.com/review/7568633/,10,1,0,0,2015,8,13,14,51,40
http://movie.douban.com/review/7580555/,10,0,0,0,2015,8,25,18,35,18
http://movie.douban.com/review/7625657/,30,0,0,0,2015,10,13,22,42,57
http://movie.douban.com/review/7547822/,20,0,0,0,2015,7,25,21,14,32
http://movie.douban.com/review/7499526/,10,1,0,0,2015,6,14,0,17,22
http://movie.douban.com/review/7516301/,10,1,0,0,2015,7,2,8,6,10
http://movie.douban.com/review/7513305/,10,0,0,0,2015,6,29,12,27,37
http://movie.douban.com/review/7506042/,10,2,0,1,2015,6,21,20,54,14
http://movie.douban.com/review/7498980/,10,2,0,2,2015,6,13,14,50,36
http://movie.douban.com/review/7529754/,30,0,0,0,2015,7,12,22,30,52
http://movie.douban.com/review/7525425/,10,1,0,0,2015,7,9,22,1,30
http://movie.douban.com/review/7522024/,20,0,0,0,2015,7,7,0,19,38
http://movie.douban.com/review/7523030/,10,1,0,1,2015,7,7,20,54,30
http://movie.douban.com/review/7522874/,0,0,0,0,2015,7,7,17,17,4
http://movie.douban.com/review/7499328/,10,4,1,2,2015,6,13,21,19,9
http://movie.douban.com/review/7499329/,10,0,0,0,2015,6,13,21,19,57
http://movie.douban.com/review/7505457/,10,0,0,0,2015,6,20,23,53,16
http://movie.douban.com/review/7499111/,20,1,0,0,2015,6,13,17,2,53
http://movie.douban.com/review/7519105/,10,0,0,0,2015,7,4,16,57,44
http://movie.douban.com/review/7520983/,20,1,0,0,2015,7,6,11,19,38
http://movie.douban.com/review/7520128/,10,0,0,0,2015,7,5,15,50,2
http://movie.douban.com/review/7520454/,30,0,0,0,2015,7,5,21,21,21
http://movie.douban.com/review/7520430/,40,11,10,6,2015,7,5,21,3,45
http://movie.douban.com/review/7498690/,30,3,3,0,2015,6,13,0,52,42
http://movie.douban.com/review/7446477/,10,27,15,18,2015,4,17,15,6,24
